precinct,address,lon,lat
Precinct05,11 mott st,-73.99899048,40.7140315
Precinct05,31 division st,-73.99598529,40.71397317
Precinct05,90 e bway,-73.99375867,40.71395734
Precinct05,9 mott st,-73.99895765,40.71393958
Precinct05,19 division st,-73.99652419,40.71392993
Precinct05,9 division st,-73.99697281,40.71389665
Precinct05,46 e bway,-73.99587869,40.71388002
Precinct05,66 e bway,-73.99496271,40.71385687
Precinct05,70 e bway,-73.99479497,40.71384194
Precinct05,40 e bway,-73.99613488,40.71376166
Precinct05,32 e bway,-73.99649252,40.71373264
Precinct05,26 e bway,-73.99676404,40.7137223
Precinct05,24 e bway,-73.99685227,40.71370147
Precinct05,2 e bway,-73.99753009,40.71361081
Precinct05,9 murray st,-74.00784833,40.7136035
Precinct05,99 e bway,-73.99334156,40.71355173
Precinct05,89 e bway,-73.99370167,40.71353495
Precinct05,51 e bway,-73.99562862,40.71339317
Precinct05,13 market st,-73.99478039,40.71339194
Precinct05,47 e bway,-73.99580873,40.71337783
Precinct05,53 e bway,-73.99553514,40.71337486
Precinct05,17 e bway,-73.99701651,40.71331713
Precinct05,35 e bway,-73.99631059,40.71330864
Precinct05,1 e bway,-73.99787135,40.71322631
Precinct05,11 e bway,-73.99739887,40.71319553
Precinct05,21 caerine st,-73.99691475,40.71299669
Precinct05,203 madison st,-73.98965905,40.71284419
Precinct05,58 henry st,-73.99507916,40.71275265
Precinct05,24 james st,-73.99854922,40.71246103
Precinct05,99 madison st,-73.9953954,40.71244091
Precinct05,83 madison st,-73.99608398,40.71238307
Precinct05,43 market st,-73.99451015,40.71210772
Precinct05,114 madison st,-73.99488404,40.71204733
Precinct05,108 madison st,-73.99515343,40.71202434
Precinct05,106 madison st,-73.99524304,40.71201669
Precinct05,104 madison st,-73.99533427,40.7120089
Precinct05,104 madison st,-73.99533427,40.7120089
Precinct05,100 madison st,-73.9955101,40.71199389
Precinct05,98 madison st,-73.99559918,40.71198629
Precinct05,98 madison st,-73.99559918,40.71198629
Precinct05,96 madison st,-73.9956922,40.71197835
Precinct05,96 madison st,-73.9956922,40.71197835
Precinct05,47 market st,-73.99456921,40.71196778
Precinct05,86 madison st,-73.99614029,40.7119401
Precinct05,49 monroe st,-73.99373327,40.71185771
Precinct05,47 monroe st,-73.99382202,40.7118503
Precinct05,54 market st,-73.99402473,40.7118016
Precinct05,55 monroe st,-73.99347966,40.71177513
Precinct05,9 monroe st,-73.99610651,40.71165492
Precinct05,100 cherry st,-73.99542513,40.71093333
Precinct05,100 cherry st,-73.99542513,40.71093333
Precinct05,78 caerine st,-73.9979037,40.71075771
Precinct05,220 s st,-73.99506922,40.70965245
Precinct05,90 trinity pl,-74.01246472,40.70897157
Precinct06,446 w 14 st,-74.00759585,40.74157619
Precinct06,409 w 14 st,-74.005989,40.74150859
Precinct06,440 w 14 st,-74.00739055,40.74148945
Precinct06,860 washington st,-74.0076844,40.74128493
Precinct06,860 washington st,-74.0076844,40.74128493
Precinct06,860 washington st,-74.0076844,40.74128493
Precinct06,426 w 14 st,-74.00684268,40.74125623
Precinct06,420 w 14 st,-74.00672482,40.74120643
Precinct06,410 w 14 st,-74.00621372,40.74099047
Precinct06,419 w 13 st,-74.00679265,40.74090641
Precinct06,419 w 13 st,-74.00679265,40.74090641
Precinct06,408 w 14 st,-74.00601424,40.74090618
Precinct06,415 w 13 st,-74.00650634,40.74089449
Precinct06,837 washington st,-74.00735294,40.74063166
Precinct06,837 washington st,-74.00735294,40.74063166
Precinct06,835 washington st,-74.00765554,40.74043041
Precinct06,835 washington st,-74.00765554,40.74043041
Precinct06,315 w 14 st,-74.00324189,40.74039566
Precinct06,345 w 13 st,-74.00475767,40.74012628
Precinct06,345 w 13 st,-74.00475767,40.74012628
Precinct06,833 washington st,-74.0077686,40.74006085
Precinct06,32 little w 12 st,-74.00766068,40.73986293
Precinct06,823 washington st,-74.0077378,40.73973232
Precinct06,12 little w 12 st,-74.00690235,40.73964987
Precinct06,12 little w 12 st,-74.00690235,40.73964987
Precinct06,12 little w 12 st,-74.00690235,40.73964987
Precinct06,652 hudson st,-74.00489375,40.73963115
Precinct06,652 hudson st,-74.00489375,40.73963115
Precinct06,305 w 13 st,-74.00353352,40.73955397
Precinct06,303 w 13 st,-74.00337479,40.73934461
Precinct06,647 hudson st,-74.00568868,40.73921985
Precinct06,349 w 4 st,-74.00372098,40.73915316
Precinct06,345 w 4 st,-74.00367853,40.73903197
Precinct06,210 w 14 st,-74.00070975,40.73863274
Precinct06,34 horatio st,-74.00462921,40.73857072
Precinct06,2 horatio st,-74.00271002,40.7385487
Precinct06,92 horatio st,-74.00784622,40.73852106
Precinct06,92 horatio st,-74.00784622,40.73852106
Precinct06,52 8 ave,-74.00342524,40.73843571
Precinct06,230 w 13 st,-74.00176377,40.73837081
Precinct06,139 w 14 st,-73.99843969,40.73835055
Precinct06,139 w 14 st,-73.99843969,40.73835055
Precinct06,785 washington st,-74.00793185,40.73831046
Precinct06,115 greenwich ave,-74.00238485,40.73829956
Precinct06,820 greenwich st,-74.00672684,40.73829542
Precinct06,106 greenwich ave,-74.00188967,40.73827542
Precinct06,131 w 14 st,-73.998124,40.73821765
Precinct06,102 greenwich ave,-74.00179009,40.73815456
Precinct06,102 greenwich ave,-74.00179009,40.73815456
Precinct06,102 greenwich ave,-74.00179009,40.73815456
Precinct06,98 greenwich ave,-74.00170585,40.73805855
Precinct06,42 jane st,-74.00470946,40.73801441
Precinct06,96 greenwich ave,-74.00166394,40.73800888
Precinct06,109 greenwich ave,-74.0021822,40.73793103
Precinct06,109 greenwich ave,-74.0021822,40.73793103
Precinct06,34 8 ave,-74.00408205,40.73788852
Precinct06,100 jane st,-74.00847972,40.73786057
Precinct06,19 8 ave,-74.00476778,40.73785264
Precinct06,132 w 14 st,-73.99863356,40.7377999
Precinct06,257 w 12 st,-74.00291715,40.73778651
Precinct06,155 w 13 st,-73.99934918,40.7377669
Precinct06,339 w 12 st,-74.00690331,40.73773765
Precinct06,283 w 12 st,-74.00400846,40.73771659
Precinct06,283 w 12 st,-74.00400846,40.73771659
Precinct06,325 w 12 st,-74.00620493,40.73769237
Precinct06,325 w 12 st,-74.00620493,40.73769237
Precinct06,120 w 14 st,-73.99831198,40.73752974
Precinct06,139 w 13 st,-73.99875772,40.73751988
Precinct06,250 w 12 st,-74.00264696,40.73743655
Precinct06,133 w 13 st,-73.99855448,40.73743499
Precinct06,354 w 12 st,-74.00752891,40.737364
Precinct06,338 w 12 st,-74.00701102,40.7373632
Precinct06,175 w 12 st,-74.00015061,40.7373591
Precinct06,791 greenwich st,-74.00628653,40.73725979
Precinct06,756 washington st,-74.00846408,40.7372349
Precinct06,142 w 13 st,-73.99927043,40.73723259
Precinct06,117 w 13 st,-73.99807127,40.73722858
Precinct06,117 w 13 st,-73.99807127,40.73722858
Precinct06,117 w 13 st,-73.99807127,40.73722858
Precinct06,117 w 13 st,-73.99807127,40.73722858
Precinct06,400 w 12 st,-74.00924837,40.73721043
Precinct06,140 w 13 st,-73.9991937,40.73720024
Precinct06,755 washington st,-74.00797059,40.73716448
Precinct06,113 w 13 st,-73.99791415,40.73716048
Precinct06,38 beune st,-74.00762281,40.73713847
Precinct06,79 greenwich ave,-74.00158728,40.73687288
Precinct06,299 w 4 st,-74.00350863,40.73678158
Precinct06,52 w 14 st,-73.99618879,40.73677391
Precinct06,40 bank st,-74.00304305,40.73674582
Precinct06,201 w 11 st,-74.00146505,40.73670941
Precinct06,104 w 13 st,-73.99798425,40.73669031
Precinct06,46 w 14 st,-73.99596589,40.73668098
Precinct06,127 w 12 st,-73.99868208,40.73664808
Precinct06,294 w 4 st,-74.00384243,40.73661209
Precinct06,745 washington st,-74.00801833,40.73659034
Precinct06,125 w 12 st,-73.99852881,40.73658346
Precinct06,66 bank st,-74.00432546,40.73657878
Precinct06,55 w 13 st,-73.99649499,40.73656143
Precinct06,227 w 11 st,-74.00250748,40.73654548
Precinct06,72 bank st,-74.00458918,40.73652558
Precinct06,417 bleecker st,-74.00510068,40.73651461
Precinct06,415 bleecker st,-74.00507649,40.73642555
Precinct06,735 washington st,-74.00807233,40.73636935
Precinct06,735 washington st,-74.00807233,40.73636935
Precinct06,411 bleecker st,-74.00504764,40.73631595
Precinct06,212 w 11 st,-74.00173096,40.73630213
Precinct06,214 w 11 st,-74.00179834,40.73629181
Precinct06,22 w 14 st,-73.99531954,40.7362755
Precinct06,283 w 11 st,-74.00487865,40.73621078
Precinct06,407 bleecker st,-74.00501757,40.73620332
Precinct06,120 w 12 st,-73.99874145,40.73617123
Precinct06,14 w 14 st,-73.99473834,40.73616386
Precinct06,405 bleecker st,-74.0050022,40.73614568
Precinct06,405 bleecker st,-74.0050022,40.73614568
Precinct06,182 7 ave s,-74.00158111,40.73609843
Precinct06,122 bank st,-74.00761419,40.73609374
Precinct06,80 5 ave,-73.99408382,40.73593905
Precinct06,80 5 ave,-73.99408382,40.73593905
Precinct06,80 5 ave,-73.99408382,40.73593905
Precinct06,113 w 11 st,-73.99881112,40.73587389
Precinct06,27 perry st,-74.0022874,40.73587055
Precinct06,7 e 14 st,-73.99250972,40.73585253
Precinct06,59 w 12 st,-73.99674164,40.7358359
Precinct06,164 bank st,-74.00941494,40.73583149
Precinct06,400 bleecker st,-74.00520548,40.7357918
Precinct06,400 bleecker st,-74.00520548,40.7357918
Precinct06,30 w 13 st,-73.99599792,40.73577975
Precinct06,109 w 11 st,-73.99866236,40.73577914
Precinct06,134 w 11 st,-73.99986626,40.73576194
Precinct06,395 bleecker st,-74.0048324,40.73573773
Precinct06,74 5 ave,-73.99431923,40.73570829
Precinct06,74 5 ave,-73.99431923,40.73570829
Precinct06,74 5 ave,-73.99431923,40.73570829
Precinct06,269 w 4 st,-74.00322286,40.73569859
Precinct06,302 w 11 st,-74.00618336,40.73568028
Precinct06,46 greenwich ave,-74.00024299,40.73562155
Precinct06,46 greenwich ave,-74.00024299,40.73562155
Precinct06,72 5 ave,-73.99433322,40.73557249
Precinct06,72 5 ave,-73.99433322,40.73557249
Precinct06,72 5 ave,-73.99433322,40.73557249
Precinct06,561 hudson st,-74.00617847,40.73555453
Precinct06,561 hudson st,-74.00617847,40.73555453
Precinct06,322 w 11 st,-74.0072565,40.73550808
Precinct06,45 greenwich ave,-74.000728,40.73549093
Precinct06,743 greenwich st,-74.00661752,40.73540825
Precinct06,64 w 12 st,-73.99692642,40.73540621
Precinct06,156 7 ave s,-74.00205126,40.73533321
Precinct06,156 7 ave s,-74.00205126,40.73533321
Precinct06,58 w 12 st,-73.99674407,40.73532961
Precinct06,68 5 ave,-73.99456768,40.73528928
Precinct06,152 7 ave s,-74.00212562,40.73528861
Precinct06,551 hudson st,-74.00630934,40.73525488
Precinct06,354 w 11 st,-74.00884667,40.73522639
Precinct06,382 bleecker st,-74.00510955,40.73515406
Precinct06,59 5 ave,-73.99393311,40.73502851
Precinct06,378 bleecker st,-74.00506777,40.73500673
Precinct06,117 w 10 st,-73.99949513,40.73490578
Precinct06,22 greenwich ave,-73.99986279,40.73489893
Precinct06,16 w 12 st,-73.99548119,40.73479905
Precinct06,56 charles st,-74.00262832,40.73477804
Precinct06,55 5 ave,-73.99406006,40.73473308
Precinct06,20 e 13 st,-73.99321437,40.73471948
Precinct06,27 w 11 st,-73.99605348,40.73470578
Precinct06,44 e 14 st,-73.99152427,40.73465358
Precinct06,24 e 13 st,-73.99304717,40.73463424
Precinct06,535 hudson st,-74.00640514,40.73462573
Precinct06,719 greenwich st,-74.00682504,40.7345955
Precinct06,242 w 4 st,-74.0032804,40.734572
Precinct06,90 charles st,-74.00424297,40.73453509
Precinct06,17 greenwich ave,-74.00013422,40.73439272
Precinct06,17 greenwich ave,-74.00013422,40.73439272
Precinct06,17 greenwich ave,-74.00013422,40.73439272
Precinct06,233 w 4 st,-74.00278095,40.73437932
Precinct06,689 washington st,-74.00823378,40.73435084
Precinct06,15 greenwich ave,-74.00007933,40.73434939
Precinct06,15 greenwich ave,-74.00007933,40.73434939
Precinct06,15 greenwich ave,-74.00007933,40.73434939
Precinct06,15 greenwich ave,-74.00007933,40.73434939
Precinct06,33 w 10 st,-73.99702922,40.73432502
Precinct06,60 w 10 st,-73.99814329,40.7343171
Precinct06,21 e 12 st,-73.99285076,40.73430681
Precinct06,47 5 ave,-73.99445199,40.73425316
Precinct06,47 5 ave,-73.99445199,40.73425316
Precinct06,534 hudson st,-74.00587785,40.73424353
Precinct06,2 e 12 st,-73.99413378,40.73423791
Precinct06,4 e 12 st,-73.99405503,40.73420445
Precinct06,45 5 ave,-73.99455794,40.73416179
Precinct06,711 greenwich st,-74.0069106,40.73415165
Precinct06,527 hudson st,-74.00657299,40.73413847
Precinct06,8 e 12 st,-73.99389712,40.73413736
Precinct06,165 charles st,-74.00970717,40.73410587
Precinct06,165 charles st,-74.00970717,40.73410587
Precinct06,165 charles st,-74.00970717,40.73410587
Precinct06,52 e 13 st,-73.99177389,40.73407801
Precinct06,43 5 ave,-73.99457944,40.73403004
Precinct06,705 greenwich st,-74.00695163,40.7340011
Precinct06,11 w 10 st,-73.99616048,40.73395905
Precinct06,28 e 12 st,-73.99313926,40.73392375
Precinct06,833 bway,-73.99135471,40.73391777
Precinct06,345 bleecker st,-74.00431856,40.73387471
Precinct06,113 7 ave s,-74.00225945,40.73387005
Precinct06,8 christopher st,-74.00008735,40.73382902
Precinct06,64 w 9 st,-73.99891205,40.73372294
Precinct06,18 w 10 st,-73.99672636,40.73370526
Precinct06,86 university pl,-73.99336205,40.73369503
Precinct06,86 university pl,-73.99336205,40.73369503
Precinct06,827 bway,-73.99144281,40.73367558
Precinct06,250 w 10 st,-74.0059559,40.73367467
Precinct06,52 w 9 st,-73.99843168,40.73367425
Precinct06,84 university pl,-73.99340754,40.73363784
Precinct06,84 university pl,-73.99340754,40.73363784
Precinct06,84 university pl,-73.99340754,40.73363784
Precinct06,39 5 ave,-73.99488429,40.73362181
Precinct06,12 e 11 st,-73.99455301,40.73358795
Precinct06,57 w 8 st,-73.99884092,40.73353969
Precinct06,80 university pl,-73.99350805,40.73351914
Precinct06,15 w 9 st,-73.99680804,40.73346012
Precinct06,35 5 ave,-73.99501115,40.73345673
Precinct06,35 5 ave,-73.99501115,40.73345673
Precinct06,687 greenwich st,-74.00706879,40.73343391
Precinct06,510 hudson st,-74.00606971,40.73342774
Precinct06,510 hudson st,-74.00606971,40.73342774
Precinct06,832 bway,-73.99072732,40.73342571
Precinct06,687 greenwich st,-74.00722949,40.73342245
Precinct06,49 w 8 st,-73.9985292,40.73340871
Precinct06,49 w 8 st,-73.9985292,40.73340871
Precinct06,82 christopher st,-74.00361973,40.73334067
Precinct06,82 christopher st,-74.00361973,40.73334067
Precinct06,139 waverly pl,-74.00044767,40.73333005
Precinct06,84 grove st,-74.00205972,40.73332486
Precinct06,687 greenwich st,-74.00726104,40.73327999
Precinct06,72 university pl,-73.99371071,40.73326846
Precinct06,72 university pl,-73.99371071,40.73326846
Precinct06,24 w 9 st,-73.99744584,40.73325955
Precinct06,70 university pl,-73.99375396,40.7332145
Precinct06,55 e 11 st,-73.99248146,40.73320164
Precinct06,55 e 11 st,-73.99248146,40.73320164
Precinct06,57 e 11 st,-73.99235467,40.73314867
Precinct06,57 e 11 st,-73.99235467,40.73314867
Precinct06,57 e 11 st,-73.99235467,40.73314867
Precinct06,61 e 11 st,-73.99222766,40.7330956
Precinct06,29 w 8 st,-73.99777657,40.73309245
Precinct06,815 bway,-73.99147094,40.73306815
Precinct06,14 w 9 st,-73.9969858,40.73306625
Precinct06,52 w 8 st,-73.99897721,40.73304726
Precinct06,3 weehawken st,-74.00961461,40.73304656
Precinct06,141 e 13 st,-73.98805822,40.73300938
Precinct06,655 washington st,-74.00836003,40.73300597
Precinct06,813 bway,-73.9914874,40.73299957
Precinct06,41 grove st,-74.00444544,40.73296746
Precinct06,316 bleecker st,-74.00415236,40.73296211
Precinct06,8 w 9 st,-73.9967132,40.73295162
Precinct06,8 w 9 st,-73.9967132,40.73295162
Precinct06,40 w 8 st,-73.99837636,40.73292791
Precinct06,6 w 9 st,-73.9966281,40.73291583
Precinct06,6 w 9 st,-73.9966281,40.73291583
Precinct06,651 washington st,-74.00837341,40.73290416
Precinct06,3 e 9 st,-73.99526419,40.73283062
Precinct06,3 e 9 st,-73.99526419,40.73283062
Precinct06,11 w 8 st,-73.99714526,40.73282717
Precinct06,56 e 11 st,-73.99265393,40.7327884
Precinct06,56 e 11 st,-73.99265393,40.7327884
Precinct06,56 e 11 st,-73.99265393,40.7327884
Precinct06,56 e 11 st,-73.99265393,40.7327884
Precinct06,5 e 9 st,-73.99519501,40.73277712
Precinct06,816 bway,-73.99090259,40.73275433
Precinct06,7 e 9 st,-73.99511596,40.73274389
Precinct06,9 e 9 st,-73.99503822,40.73271124
Precinct06,24 w 8 st,-73.99774192,40.73267893
Precinct06,24 w 8 st,-73.99774192,40.73267893
Precinct06,25 e 10 st,-73.99310019,40.73266733
Precinct06,25 e 10 st,-73.99310019,40.73266733
Precinct06,310 bleecker st,-74.0040822,40.73265914
Precinct06,14 5 ave,-73.99646404,40.73265373
Precinct06,14 5 ave,-73.99646404,40.73265373
Precinct06,812 bway,-73.99088717,40.73264783
Precinct06,13 e 9 st,-73.99488083,40.73264504
Precinct06,109 waverly pl,-73.99891569,40.73262036
Precinct06,308 bleecker st,-74.00405252,40.73260833
Precinct06,29 e 10 st,-73.99295482,40.73260655
Precinct06,29 e 10 st,-73.99295482,40.73260655
Precinct06,29 e 10 st,-73.99295482,40.73260655
Precinct06,68 e 11 st,-73.99221085,40.7326034
Precinct06,20 w 8 st,-73.99755862,40.73257478
Precinct06,306 bleecker st,-74.00402284,40.73255752
Precinct06,306 bleecker st,-74.00402284,40.73255752
Precinct06,306 bleecker st,-74.00402284,40.73255752
Precinct06,12 5 ave,-73.99653214,40.73255678
Precinct06,12 5 ave,-73.99653214,40.73255678
Precinct06,810 bway,-73.99090921,40.73254613
Precinct06,181 w 4 st,-74.00167055,40.73252763
Precinct06,181 w 4 st,-74.00167055,40.73252763
Precinct06,21 e 9 st,-73.99455345,40.73250742
Precinct06,21 e 9 st,-73.99455345,40.73250742
Precinct06,39 e 10 st,-73.99256327,40.73244284
Precinct06,177 w 4 st,-74.00157003,40.73243098
Precinct06,23 barrow st,-74.00284815,40.73240582
Precinct06,28 e 10 st,-73.99362744,40.73239989
Precinct06,28 e 10 st,-73.99362744,40.73239989
Precinct06,8 w 8 st,-73.99723457,40.73237729
Precinct06,229 e 13 st,-73.98649821,40.73235786
Precinct06,114 waverly pl,-73.99941084,40.73235002
Precinct06,114 waverly pl,-73.99941084,40.73235002
Precinct06,45 university pl,-73.9938696,40.7322814
Precinct06,30 e 10 st,-73.99329444,40.73227668
Precinct06,154 christopher st,-74.00817991,40.73225969
Precinct06,32 e 10 st,-73.99317677,40.73222654
Precinct06,165 w 4 st,-74.00130365,40.73222459
Precinct06,165 w 4 st,-74.00130365,40.73222459
Precinct06,21 jones st,-74.00270995,40.73217156
Precinct06,287 bleecker st,-74.00326007,40.73209156
Precinct06,29 jones st,-74.00303647,40.73205528
Precinct06,35 e 9 st,-73.99340691,40.73202957
Precinct06,285 bleecker st,-74.00322276,40.73202833
Precinct06,2 5 ave,-73.99706603,40.73199801
Precinct06,92 barrow st,-74.00717324,40.73190259
Precinct06,84 3 ave,-73.98862463,40.7318727
Precinct06,10 e 8 st,-73.99572849,40.73176137
Precinct06,207 2 ave,-73.98584965,40.73170078
Precinct06,149 w 4 st,-74.0004104,40.73169295
Precinct06,149 w 4 st,-74.0004104,40.73169295
Precinct06,147 w 4 st,-74.00032309,40.73164847
Precinct06,644 greenwich st,-74.00816441,40.73159351
Precinct06,143 w 4 st,-74.00019116,40.73158392
Precinct06,143 w 4 st,-74.00019116,40.73158392
Precinct06,143 w 4 st,-74.00019116,40.73158392
Precinct06,141 w 4 st,-74.00010699,40.73154282
Precinct06,135 w 4 st,-73.99996532,40.73147265
Precinct06,40 e 9 st,-73.9933677,40.73138934
Precinct06,77 barrow st,-74.00582825,40.73137087
Precinct06,13 morton st,-74.00384547,40.73135855
Precinct06,133 w 4 st,-73.99986061,40.73135606
Precinct06,636 greenwich st,-74.00823011,40.73131788
Precinct06,148 w 4 st,-74.00066292,40.73131756
Precinct06,20 cornelia st,-74.00198616,40.73130685
Precinct06,451 hudson st,-74.00695552,40.73123029
Precinct06,26 cornelia st,-74.00216903,40.73120786
Precinct06,262 bleecker st,-74.00319323,40.73115195
Precinct06,30 cornelia st,-74.00241177,40.73111885
Precinct06,60 e 9 st,-73.99266826,40.7310967
Precinct06,60 e 9 st,-73.99266826,40.7310967
Precinct06,60 e 9 st,-73.99266826,40.7310967
Precinct06,60 e 9 st,-73.99266826,40.7310967
Precinct06,60 e 9 st,-73.99266826,40.7310967
Precinct06,32 cornelia st,-74.00250054,40.73108817
Precinct06,51 morton st,-74.00559269,40.73106045
Precinct06,135 w 3 st,-74.00079679,40.73100724
Precinct06,1 leroy st,-74.00309894,40.73098984
Precinct06,133 w 3 st,-74.00072103,40.73097038
Precinct06,139 mac dougal st,-74.00002842,40.73088553
Precinct06,29 7 ave s,-74.00414065,40.73082919
Precinct06,29 7 ave s,-74.00414065,40.73082919
Precinct06,29 7 ave s,-74.00414065,40.73082919
Precinct06,600 washington st,-74.00924813,40.73081917
Precinct06,1 university pl,-73.99506461,40.73070699
Precinct06,1 university pl,-73.99506461,40.73070699
Precinct06,1 university pl,-73.99506461,40.73070699
Precinct06,1 university pl,-73.99506461,40.73070699
Precinct06,7 carmine st,-74.00218989,40.73065725
Precinct06,12 leroy st,-74.00318135,40.73062544
Precinct06,12 leroy st,-74.00318135,40.73062544
Precinct06,435 hudson st,-74.007173,40.73062495
Precinct06,435 hudson st,-74.007173,40.73062495
Precinct06,52 morton st,-74.00566423,40.73061721
Precinct06,125 mac dougal st,-74.00022515,40.73059787
Precinct06,25 waverly pl,-73.99478863,40.73059027
Precinct06,25 waverly pl,-73.99478863,40.73059027
Precinct06,428 hudson st,-74.00649621,40.73055787
Precinct06,119 leroy st,-74.00781547,40.73052038
Precinct06,111 leroy st,-74.00749797,40.73051346
Precinct06,426 hudson st,-74.00650709,40.73049805
Precinct06,32 waverly pl,-73.99559762,40.73033458
Precinct06,37 carmine st,-74.00347046,40.73026288
Precinct06,160 leroy st,-74.01001166,40.73019354
Precinct06,160 leroy st,-74.01001166,40.73019354
Precinct06,160 leroy st,-74.01001166,40.73019354
Precinct06,160 leroy st,-74.01001166,40.73019354
Precinct06,115 mac dougal st,-74.00068015,40.73018721
Precinct06,115 mac dougal st,-74.00068015,40.73018721
Precinct06,45 carmine st,-74.0038309,40.73011341
Precinct06,110 leroy st,-74.00763523,40.73007438
Precinct06,110 leroy st,-74.00763523,40.73007438
Precinct06,300 mercer st,-73.9934425,40.7300723
Precinct06,300 mercer st,-73.9934425,40.7300723
Precinct06,300 mercer st,-73.9934425,40.7300723
Precinct06,26 carmine st,-74.00271107,40.73004602
Precinct06,111 mac dougal st,-74.00075341,40.73000041
Precinct06,126 mac dougal st,-74.00019914,40.72996688
Precinct06,109 mac dougal st,-74.00081712,40.72992577
Precinct06,421 hudson st,-74.0073131,40.72988151
Precinct06,421 hudson st,-74.0073131,40.72988151
Precinct06,105 mac dougal st,-74.00100353,40.72985795
Precinct06,43 clarkson st,-74.00803145,40.72978101
Precinct06,43 clarkson st,-74.00803145,40.72978101
Precinct06,43 clarkson st,-74.00803145,40.72978101
Precinct06,43 clarkson st,-74.00803145,40.72978101
Precinct06,43 clarkson st,-74.00803145,40.72978101
Precinct06,43 clarkson st,-74.00803145,40.72978101
Precinct06,43 clarkson st,-74.00803145,40.72978101
Precinct06,43 clarkson st,-74.00803145,40.72978101
Precinct06,43 clarkson st,-74.00803145,40.72978101
Precinct06,43 clarkson st,-74.00803145,40.72978101
Precinct06,43 clarkson st,-74.00803145,40.72978101
Precinct06,205 e 10 st,-73.98611751,40.72975891
Precinct06,101 mac dougal st,-74.00101327,40.72969968
Precinct06,84 w 3 st,-73.99909794,40.72967611
Precinct06,82 w 3 st,-73.99899743,40.72967069
Precinct06,229 sullivan st,-73.9993907,40.72965054
Precinct06,203 bleecker st,-74.00161806,40.72962504
Precinct06,97 mac dougal st,-74.00110212,40.72958555
Precinct06,14 washington pl,-73.99522069,40.72946717
Precinct06,189 bleecker st,-74.00125148,40.72940883
Precinct06,68 w 3 st,-73.99835801,40.72928742
Precinct06,68 w 3 st,-73.99835801,40.72928742
Precinct06,10 downing st,-74.00283353,40.72927376
Precinct06,185 bleecker st,-74.00091614,40.7292458
Precinct06,395 hudson st,-74.0077734,40.72920531
Precinct06,228 varick st,-74.00500991,40.72919042
Precinct06,183 bleecker st,-74.00079828,40.72918762
Precinct06,194 bleecker st,-74.00168096,40.72916245
Precinct06,194 bleecker st,-74.00168096,40.72916245
Precinct06,192 bleecker st,-74.00160403,40.72912455
Precinct06,65 downing st,-74.0048866,40.72910221
Precinct06,173 bleecker st,-74.00050785,40.72908755
Precinct06,190 bleecker st,-74.00152756,40.72908689
Precinct06,171 bleecker st,-74.00038981,40.72902927
Precinct06,211 ompson st,-73.99955034,40.72894998
Precinct06,4 bedfo st,-74.00318813,40.72891311
Precinct06,182 bleecker st,-74.00108049,40.72889948
Precinct06,167 bleecker st,-74.00009134,40.72888444
Precinct06,180 bleecker st,-74.0010128,40.72886614
Precinct06,180 bleecker st,-74.0010128,40.72886614
Precinct06,165 bleecker st,-74.00001448,40.7288465
Precinct06,178 bleecker st,-74.00095413,40.728821
Precinct06,502 e 12 st,-73.98103719,40.7287946
Precinct06,159 bleecker st,-73.99982626,40.72875357
Precinct06,204 w houston st,-74.00407376,40.72872273
Precinct06,157 bleecker st,-73.99971297,40.72869763
Precinct06,170 bleecker st,-74.00072838,40.72869084
Precinct06,155 bleecker st,-73.99963643,40.72866052
Precinct06,155 bleecker st,-73.99963643,40.72866052
Precinct06,151 bleecker st,-73.99937211,40.72852606
Precinct06,151 bleecker st,-73.99937211,40.72852606
Precinct06,151 bleecker st,-73.99937211,40.72852606
Precinct06,147 bleecker st,-73.99914772,40.72841402
Precinct06,74 mac dougal st,-74.00162869,40.72828009
Precinct06,142 w houston st,-74.00166215,40.72812993
Precinct06,175 sullivan st,-74.00070959,40.72810288
Precinct06,144 bleecker st,-73.99939698,40.72799056
Precinct06,144 bleecker st,-73.99939698,40.72799056
Precinct06,144 bleecker st,-73.99939698,40.72799056
Precinct06,128 w houston st,-74.00107036,40.72786926
Precinct06,124 w houston st,-74.00098861,40.7278289
Precinct06,178 ompson st,-73.99987778,40.72781046
Precinct06,116 w houston st,-74.00087262,40.72777172
Precinct06,116 w houston st,-74.00087262,40.72777172
Precinct06,116 w houston st,-74.00087262,40.72777172
Precinct06,682 bway,-73.99452414,40.72757039
Precinct06,180 varick st,-74.0051346,40.72748454
Precinct06,180 varick st,-74.0051346,40.72748454
Precinct06,106 w houston st,-74.00035761,40.7274522
Precinct06,106 w houston st,-74.00035761,40.7274522
Precinct06,2 king st,-74.00288968,40.72744513
Precinct06,104 w houston st,-74.00029711,40.72742243
Precinct06,104 w houston st,-74.00029711,40.72742243
Precinct06,104 w houston st,-74.00029711,40.72742243
Precinct06,104 w houston st,-74.00029711,40.72742243
Precinct06,104 w houston st,-74.00029711,40.72742243
Precinct06,100 w houston st,-74.00020298,40.72738416
Precinct06,19 charlton st,-74.00407607,40.72724381
Precinct06,9 great jones st,-73.99406025,40.72722028
Precinct06,333 hudson st,-74.00768694,40.72713454
Precinct06,333 hudson st,-74.00768694,40.72713454
Precinct06,38 mac dougal st,-74.00274195,40.72703727
Precinct06,480 w bway,-74.0003306,40.7268214
Precinct06,650 bway,-73.99528535,40.7266726
